sentimen llm,tweet_emoji,tweet_with_tags,unknown_emojis
negatif,"Merinding saya menonton ini👍 dlu pemikiran saya salah harus punya lebih baru berbagi tpi kita harus tau rasanya tidak punya, dlu sya ga peduli sama sosial bahkan sekitar tpi nonton  ini hati sya tersentuh sekali cuy","Merinding saya menonton ini<Jempol Ke Atas> dlu pemikiran saya salah harus punya lebih baru berbagi tpi kita harus tau rasanya tidak punya, dlu sya ga peduli sama sosial bahkan sekitar tpi nonton  ini hati sya tersentuh sekali cuy",[]
netral,"8 April 2026, sekrng udh ibu anak 3 kangen sedih inget semua masa2 ini❤","8 April 2026, sekrng udh ibu anak 3 kangen sedih inget semua masa2 ini<Hati Merah>",[]
positif,Sama gue juga sebel liat mbak 🙃,Sama gue juga sebel liat mbak <Wajah Terbalik>,[]
netral,Izin kak pakai video untuk tamplate proyek  tugas sekolah🙏,Izin kak pakai video untuk tamplate proyek  tugas sekolah<Tangan Merapat Berdoa>,[]
positif,sumpah lagu ini sanggat kerenn🙏🙏🙏,sumpah lagu ini sanggat kerenn<Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>,[]
positif,yang kesini cuma mau liat dodit ngejek radit😂,yang kesini cuma mau liat dodit ngejek radit<Wajah Menangis Gembira>,[]
netral,"Ingat yang belum punya lahan,modal 100 juta belum sama sewa lahan😅","Ingat yang belum punya lahan,modal 100 juta belum sama sewa lahan<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
netral,Haloo 😍😍😀😀,Haloo <Wajah Tersenyum Dengan Mata Hati><Wajah Tersenyum Dengan Mata Hati><Wajah Menyeringai><Wajah Menyeringai>,[]
negatif,Masyallah terimakasih ustaz 😊,Masyallah terimakasih ustaz <Wajah Tersenyum Dengan Mata Tersenyum>,[]
positif,Sakit banget Tuhan😔 tapi aku mau tetap bertahan di dalam janji dihadapanMu,Sakit banget Tuhan<Wajah Termenung Sedih> tapi aku mau tetap bertahan di dalam janji dihadapanMu,[]
positif,Susa Fatin 😂😂😅,Susa Fatin <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Terbaikkkkkkkk❤❤❤❤,Terbaikkkkkkkk<Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
negatif,Aku pengen kaya kk 😢Allahuma sholi ala sayyidina Muhammad wa ala Ali sayyidina Muhammad 🤗😌,Aku pengen kaya kk <Wajah Menangis>Allahuma sholi ala sayyidina Muhammad wa ala Ali sayyidina Muhammad <Wajah Memeluk><Wajah Lega>,[]
netral,Selalu hadir Lumajang kota jtm 👍,Selalu hadir Lumajang kota jtm <Jempol Ke Atas>,[]
positif,Berasaa kaya baru kemarern tapi udh 4 th yang  lalu😊,Berasaa kaya baru kemarern tapi udh 4 th yang  lalu<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,7:41 udah move on aja nih😂,7:41 udah move on aja nih<Wajah Menangis Gembira>,[]
negatif,Gak. Jijik punya temen yang muka nya kek difoto yang kanan itu. 😛,Gak. Jijik punya temen yang muka nya kek difoto yang kanan itu. <Wajah Menjulurkan Lidah>,[]
negatif,Pemandangan nya  keren ya 👍👌🙏❤,Pemandangan nya  keren ya <Jempol Ke Atas><Tangan Isyarat Ok><Tangan Merapat Berdoa><Hati Merah>,[]
negatif,subrek lah😅,subrek lah<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,skip 1 angka masih mending. lah samsung dulu dari S10 loncat jauh ke S20 😂,skip 1 angka masih mending. lah samsung dulu dari S10 loncat jauh ke S20 <Wajah Menangis Gembira>,[]
positif,"Semua konten mas Baim sungguh membuat saya iri,tapi apa daya😢","Semua konten mas Baim sungguh membuat saya iri,tapi apa daya<Wajah Menangis>",[]
positif,Iyaaa ternyata beomie ke backstage ngobatin luka dia 😛 Sebenarny gue pribadi dari tadi emang khawatir juga cuma tetep thinking positive trus ingetin moa yang lain Tp naluri seorang ibu(?) selalu benar wkwk ternyata beomie kenapa2 Syukur lah cuma luka kecil,Iyaaa ternyata beomie ke backstage ngobatin luka dia <Wajah Menjulurkan Lidah> Sebenarny gue pribadi dari tadi emang khawatir juga cuma tetep thinking positive trus ingetin moa yang lain Tp naluri seorang ibu(?) selalu benar wkwk ternyata beomie kenapa2 Syukur lah cuma luka kecil,[]
netral,Lagu ini mirip ta bola bale ❤❤❤❤,Lagu ini mirip ta bola bale <Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,Kalo cina Vietnam penerima beasiswa negara gak balik bisa diseret dan digantung😂😂😂,Kalo cina Vietnam penerima beasiswa negara gak balik bisa diseret dan digantung<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
positif,"Baru nnton d menit 2.07 kok udah sedihhh ya baca note ibu ""eun bin dan won bin akan punya dunia sendiri....""😢","Baru nnton d menit 2.07 kok udah sedihhh ya baca note ibu ""eun bin dan won bin akan punya dunia sendiri....""<Wajah Menangis>",[]
netral,arab bilal 😅,arab bilal <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,"Kangen ayah mamah , pulang mah ayah anak mu kangen , di saat sedang vc di hp aku pura pura gembira tapi ngk seperti kalian duga aku asli ny kangen kalian pulang mah ayah 🙂😢😭","Kangen ayah mamah , pulang mah ayah anak mu kangen , di saat sedang vc di hp aku pura pura gembira tapi ngk seperti kalian duga aku asli ny kangen kalian pulang mah ayah <Wajah Agak Tersenyum><Wajah Menangis><Wajah Menangis Kencang>",[]
positif,Nyesek banget nntonya 😢😢😢,Nyesek banget nntonya <Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
positif,"suara si anaknya kaya serett gituu anjirttt, 😭😭","suara si anaknya kaya serett gituu anjirttt, <Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
negatif,Januari penuh duka ampun 😭💔,Januari penuh duka ampun <Wajah Menangis Kencang><Hati Patah>,[]
negatif,Terharu. Semoga keluarga diberkati selalu. Amin🙏🙏🙏....,Terharu. Semoga keluarga diberkati selalu. Amin<Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>....,[]
positif,Intronya legend banget wakk💔,Intronya legend banget wakk<Hati Patah>,[]
negatif,Ulang ulang di putaaarr tetaap ngakak.. Arif Brata terbaikk 🤣🔥,Ulang ulang di putaaarr tetaap ngakak.. Arif Brata terbaikk <Tertawa Terpingkal-Pingkal><Api>,[]
positif,"suara musik openingnya kegedean, langsung pengeng setengah kuping w (w lg pake buds di satu kuping doang) 😭😭😭😭","suara musik openingnya kegedean, langsung pengeng setengah kuping w (w lg pake buds di satu kuping doang) <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
negatif,Itu semen😂😂😂,Itu semen<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,Ouwoouw Bekasi😅😅,Ouwoouw Bekasi<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
positif,anj kagettt bisa jantungan ni gw 😭😭😭😭😭😭,anj kagettt bisa jantungan ni gw <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,takut ngeliat duren. 😛,takut ngeliat duren. <Wajah Menjulurkan Lidah>,[]
negatif,"GUYS SAYA PUN PETANI MUDA MELANJUTKAN WARISAN TANAH ORANG TUA, 😂 INGAT GUYS TIDAK SE INDAH DI VIDEO YA GUYS 🤣🤣🤣🤣🤣🤣🤣","GUYS SAYA PUN PETANI MUDA MELANJUTKAN WARISAN TANAH ORANG TUA, <Wajah Menangis Gembira> INGAT GUYS TIDAK SE INDAH DI VIDEO YA GUYS <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>",[]
negatif,Bahagianya..... Terharu..... ❤❤❤❤❤,Bahagianya..... Terharu..... <Hati Merah><Hati Merah><Hati Merah><Hati Merah><Hati Merah>,[]
netral,ditonton berulangkali tetep😭😭😭,ditonton berulangkali tetep<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Syukur kaga ada. Udh deg2an 😛,Syukur kaga ada. Udh deg2an <Wajah Menjulurkan Lidah>,[]
positif,"Ujung""nya kelas 🤣","Ujung""nya kelas <Tertawa Terpingkal-Pingkal>",[]
netral,"1991 duuh bnyk kenangan bnget keinget lagu2 gini
Skrg udah 34 klo sngerin lagu galau th 2000an inget wktu galau putus cinta 😅","1991 duuh bnyk kenangan bnget keinget lagu2 gini
Skrg udah 34 klo sngerin lagu galau th 2000an inget wktu galau putus cinta <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>",[]
positif,sedih aku baru 2 hari pergi dari dia karna dia sudah ada yang lain😢😢,sedih aku baru 2 hari pergi dari dia karna dia sudah ada yang lain<Wajah Menangis><Wajah Menangis>,[]
negatif,Cover yang enak coba cek Jun Kiki👍,Cover yang enak coba cek Jun Kiki<Jempol Ke Atas>,[]
netral,Baru lagu lini bagus2😢,Baru lagu lini bagus2<Wajah Menangis>,[]
negatif,Cidas emang enak bangeeet! Jauhhh lebih suka cidas daripada basreng 😋,Cidas emang enak bangeeet! Jauhhh lebih suka cidas daripada basreng <Wajah Menikmati Makanan Lezat>,[]
positif,Itu cewek tawanya seperti Di buat buat banget.. 😅,Itu cewek tawanya seperti Di buat buat banget.. <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
netral,flashback 2019 kala itu😢,flashback 2019 kala itu<Wajah Menangis>,[]
netral,😂😂 repot paling2 1thun 2tahun gs cre kbiasaan suku sunda,<Wajah Menangis Gembira><Wajah Menangis Gembira> repot paling2 1thun 2tahun gs cre kbiasaan suku sunda,[]
netral,aku langsung sung nanggis❤❤,aku langsung sung nanggis<Hati Merah><Hati Merah>,[]
netral,lagu peterpan paling bernada langit 😅,lagu peterpan paling bernada langit <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,aaaakkkk ada global almamaterkuu ❤ High school was such a fun time 😢 kangeeeeennn walaupun bangunannya udah lapuk dan kolam renangnya bikin gatel2 kadang 😂,aaaakkkk ada global almamaterkuu <Hati Merah> High school was such a fun time <Wajah Menangis> kangeeeeennn walaupun bangunannya udah lapuk dan kolam renangnya bikin gatel2 kadang <Wajah Menangis Gembira>,[]
negatif,"Ga usah kayak ulat bulu ko ya, santai"" aja kalo sama cowok. Mau muntah dia liat ko agresif kali, tapi dia ga mau bilang takut ko tersinggung aja dia. Paham?! 😠","Ga usah kayak ulat bulu ko ya, santai"" aja kalo sama cowok. Mau muntah dia liat ko agresif kali, tapi dia ga mau bilang takut ko tersinggung aja dia. Paham?! <Wajah Marah>",[]
positif,I.m cryingg. 😢😢😢,I.m cryingg. <Wajah Menangis><Wajah Menangis><Wajah Menangis>,[]
negatif,"Ayah memang tidak mangandungmu nak..ayah jg tidak slalu ada buat km stiap saat..
Tp dengan tangan kokohku..ayah akan slalu brusaha mengangkatmu setinggi mungkin agar km dapat melihat dan meraih smua kebahagiaanmu..❤","Ayah memang tidak mangandungmu nak..ayah jg tidak slalu ada buat km stiap saat..
Tp dengan tangan kokohku..ayah akan slalu brusaha mengangkatmu setinggi mungkin agar km dapat melihat dan meraih smua kebahagiaanmu..<Hati Merah>",[]
positif,Kenapa mak e kek gitu amat nangiss nya ada apa dengan mak e😭😭😭,Kenapa mak e kek gitu amat nangiss nya ada apa dengan mak e<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
netral,Setiap hari kuputar ❤,Setiap hari kuputar <Hati Merah>,[]
netral,yang di menit ke 45 itu namanya spidercing😂🤣😂🤣,yang di menit ke 45 itu namanya spidercing<Wajah Menangis Gembira><Tertawa Terpingkal-Pingkal><Wajah Menangis Gembira><Tertawa Terpingkal-Pingkal>,[]
negatif,ucul sekaliiii😅😂,ucul sekaliiii<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Menangis Gembira>,[]
netral,Baca in komen gue di stund up lo bg😂,Baca in komen gue di stund up lo bg<Wajah Menangis Gembira>,[]
positif,dimana tempat nyaman yang aku juga bisa menjadi rapuh?? 🙂,dimana tempat nyaman yang aku juga bisa menjadi rapuh?? <Wajah Agak Tersenyum>,[]
negatif,"""Habisnya bikin nagih sih, pengen lanjut lagi videonya 😅.""","""Habisnya bikin nagih sih, pengen lanjut lagi videonya <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>.""",[]
positif,suruh warga indo pindah kesana 😂 gimana jadinya bersih kagak ya😂😂😂,suruh warga indo pindah kesana <Wajah Menangis Gembira> gimana jadinya bersih kagak ya<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>,[]
negatif,bangga bangett gw kota kelahiran didatengi guraisu yang ramah dan tidak pernah berkata kasar😊,bangga bangett gw kota kelahiran didatengi guraisu yang ramah dan tidak pernah berkata kasar<Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Gue selalu muak kalo baca kalimat itu. Kaya seolah-olah gue itu salah banget dan harus ngerasain jadi orang tersebut. Tapi giliran gue udah nyoba buat mengerti dan memahami, orang itu kaya tai. 😠","Gue selalu muak kalo baca kalimat itu. Kaya seolah-olah gue itu salah banget dan harus ngerasain jadi orang tersebut. Tapi giliran gue udah nyoba buat mengerti dan memahami, orang itu kaya tai. <Wajah Marah>",[]
netral,Nonton dilan nya sama temen cewe ka😀🙏,Nonton dilan nya sama temen cewe ka<Wajah Menyeringai><Tangan Merapat Berdoa>,[]
netral,"yang nonton Januari 2021 , kita 1 server 😂😂😂","yang nonton Januari 2021 , kita 1 server <Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>",[]
negatif,"Nyebelin banget, aku nonton ini dikantor sampe nangis terisak ya allah bagus banget film nya. Terimakasih yaaa sudah mengingatkan melalui film ini 😭","Nyebelin banget, aku nonton ini dikantor sampe nangis terisak ya allah bagus banget film nya. Terimakasih yaaa sudah mengingatkan melalui film ini <Wajah Menangis Kencang>",[]
negatif,"Passs banget,tayangin jam makan siang ya bang buat nemenin istirahat kerja 😂","Passs banget,tayangin jam makan siang ya bang buat nemenin istirahat kerja <Wajah Menangis Gembira>",[]
netral,Menuju 2026😊,Menuju 2026<Wajah Tersenyum Dengan Mata Tersenyum>,[]
netral,bayangkan tempat secantik ini ditanami sawit 😢,bayangkan tempat secantik ini ditanami sawit <Wajah Menangis>,[]
negatif,pokonyah keren pisan neng 👍🙏,pokonyah keren pisan neng <Jempol Ke Atas><Tangan Merapat Berdoa>,[]
negatif,make hp ini aja udah lumayan beratnya tapi batrenya awet abnegt loh😂 saya pake seharian masih banyak batrenya,make hp ini aja udah lumayan beratnya tapi batrenya awet abnegt loh<Wajah Menangis Gembira> saya pake seharian masih banyak batrenya,[]
netral,Kami dukung pihak LPDP menyelidiki AR penerima Beasiswa ini apakah dia sdh bener2 kembali dan menuntaskan kewajibannya mengabdi di Tanah Air sesuai dg perjanjiannya kepada Negara dan Bangsa Indonesia.Klu gak suruh ganti uang yang diambil dari Pajak Rakyat selama dia Kuliah S2 di luar negeri.😅😅,Kami dukung pihak LPDP menyelidiki AR penerima Beasiswa ini apakah dia sdh bener2 kembali dan menuntaskan kewajibannya mengabdi di Tanah Air sesuai dg perjanjiannya kepada Negara dan Bangsa Indonesia.Klu gak suruh ganti uang yang diambil dari Pajak Rakyat selama dia Kuliah S2 di luar negeri.<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin><Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,Wow kreative bangettt❤,Wow kreative bangettt<Hati Merah>,[]
negatif,trimksh banyak ka.darimu saya banyk belajar dari mu pula saya bisa belajar untuk lebih baik..😭,trimksh banyak ka.darimu saya banyk belajar dari mu pula saya bisa belajar untuk lebih baik..<Wajah Menangis Kencang>,[]
negatif,Saya gagal berulang kali merintis dalam ide alhamdulillah sekarang udh terbangun seblak cinta ala kontainer dari meja aja terus ke grobak dan 2024 ini bisa kebeli kontainer awal merintis sih 2023 makasih para konstumer dan saya bersyukur kepada Tuhan yang maha esa❤,Saya gagal berulang kali merintis dalam ide alhamdulillah sekarang udh terbangun seblak cinta ala kontainer dari meja aja terus ke grobak dan 2024 ini bisa kebeli kontainer awal merintis sih 2023 makasih para konstumer dan saya bersyukur kepada Tuhan yang maha esa<Hati Merah>,[]
netral,Kalbar hadir ❤💯🙏,Kalbar hadir <Hati Merah><Nilai Seratus Sempurna><Tangan Merapat Berdoa>,[]
negatif,Ayah sungguh hebat ❤,Ayah sungguh hebat <Hati Merah>,[]
netral,dari dlu kaya gtu ga berubah 😅 mohon maaf ya kak,dari dlu kaya gtu ga berubah <Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin> mohon maaf ya kak,[]
negatif,semangat terus para pejuang umkm 🙌,semangat terus para pejuang umkm <Mengangkat Kedua Tangan>,[]
negatif,Aduh saya sampai TERHARU ...INDONESIA RAJA ASEAN GAMES...DARI DULU KALA INDONESIA ITU BANYAK RAIH EMAS DI SEA GEMES...SENANG DAN BANGGA RASANYA...SAMPAI TAK TERASA AIR MATA BERDERAI BILA MENONTON ATLET INDONESIA BERLAGA DAN DPT EMAS BANYAK....AYOLAH INDONESIA...JUARAIN SEA GAMES KAMBOJA 2023...AMIN 🙏🙏😊😊😄😄,Aduh saya sampai TERHARU ...INDONESIA RAJA ASEAN GAMES...DARI DULU KALA INDONESIA ITU BANYAK RAIH EMAS DI SEA GEMES...SENANG DAN BANGGA RASANYA...SAMPAI TAK TERASA AIR MATA BERDERAI BILA MENONTON ATLET INDONESIA BERLAGA DAN DPT EMAS BANYAK....AYOLAH INDONESIA...JUARAIN SEA GAMES KAMBOJA 2023...AMIN <Tangan Merapat Berdoa><Tangan Merapat Berdoa><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Dengan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum><Wajah Tersenyum Mulut Terbuka Dan Mata Tersenyum>,[]
netral,"Nasihat dari ibu saya yaitu teruslah berusaha untuk meraih cita²tanpa menyerah sedikit pun,tetaplah sabar untuk menghadapi semua ujian yang diberikan kepada saya🙂","Nasihat dari ibu saya yaitu teruslah berusaha untuk meraih cita²tanpa menyerah sedikit pun,tetaplah sabar untuk menghadapi semua ujian yang diberikan kepada saya<Wajah Agak Tersenyum>",[]
positif,"Aq lebih banyak mengurung diri di tempat yang gelap dan sepi takut menghadapi kehidupan dunia, tertekan dengan segala beban hutang, dan rasa emosional tinggi yang hampir kehilangan orang"" yang sangat kucintai, aku bingung harus apa terkadang terpikir ingin mengakhiri hidupku tapi tak mampu, bangkit pun sulit, hanya bisa terus bersembunyi dibalik kegelapan hidup lantaran kejamnya dunia, Aku takut sekali 😭😭😭","Aq lebih banyak mengurung diri di tempat yang gelap dan sepi takut menghadapi kehidupan dunia, tertekan dengan segala beban hutang, dan rasa emosional tinggi yang hampir kehilangan orang"" yang sangat kucintai, aku bingung harus apa terkadang terpikir ingin mengakhiri hidupku tapi tak mampu, bangkit pun sulit, hanya bisa terus bersembunyi dibalik kegelapan hidup lantaran kejamnya dunia, Aku takut sekali <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
netral,Lagu dari aku bocil SD sampe Punya anak❤,Lagu dari aku bocil SD sampe Punya anak<Hati Merah>,[]
negatif,KARNA AKU GA DINOTIS DAN AKU KESAL AKU MAU GIVE AWAY KEKESALAN SAMA PULSA 10K UNTUK 1 ORANG GA PAKE SYARAT SYARAT DAH TERSERAH KLEN MO NGAPAIN SELESAI besok HARI SELASA g tau jam brp 😠💣💔,KARNA AKU GA DINOTIS DAN AKU KESAL AKU MAU GIVE AWAY KEKESALAN SAMA PULSA 10K UNTUK 1 ORANG GA PAKE SYARAT SYARAT DAH TERSERAH KLEN MO NGAPAIN SELESAI besok HARI SELASA g tau jam brp <Wajah Marah><Bom><Hati Patah>,[]
negatif,Semangat Benahi Diri😉,Semangat Benahi Diri<Wajah Mengedipkan Mata>,[]
negatif,ishhh.... ya bener sih..... tapi kesal 😠,ishhh.... ya bener sih..... tapi kesal <Wajah Marah>,[]
negatif,"Tawa ya kamu dongo, Senang sekali melihat penderitaan orang lain WKWKWKW 😛","Tawa ya kamu dongo, Senang sekali melihat penderitaan orang lain WKWKWKW <Wajah Menjulurkan Lidah>",[]
negatif,"Enak banget lagunya, sangat meresapi😭","Enak banget lagunya, sangat meresapi<Wajah Menangis Kencang>",[]
positif,Aku nonton hampir 5 x tetep saja tetep nangis 😭😭😭,Aku nonton hampir 5 x tetep saja tetep nangis <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
negatif,Resep panutan. Matur nuwun mbakyu.🙏🙏🙏,Resep panutan. Matur nuwun mbakyu.<Tangan Merapat Berdoa><Tangan Merapat Berdoa><Tangan Merapat Berdoa>,[]
positif,Dari awal udah tim rama mangkanya nyesek liat mereka putus untung sesuai ending nya😢❤,Dari awal udah tim rama mangkanya nyesek liat mereka putus untung sesuai ending nya<Wajah Menangis><Hati Merah>,[]
netral,Dlu setiap pulang sekolah nonton ini.. 😂,Dlu setiap pulang sekolah nonton ini.. <Wajah Menangis Gembira>,[]
netral,Cipa harus sering² buat vlog yaa❤,Cipa harus sering² buat vlog yaa<Hati Merah>,[]
positif,"Gua nyetel ini minggu siang sehabis balik greja, dr awal sampe akhir gatau ngomong apaan nih coki. Ketiduran aku sampe mahgrib 😂","Gua nyetel ini minggu siang sehabis balik greja, dr awal sampe akhir gatau ngomong apaan nih coki. Ketiduran aku sampe mahgrib <Wajah Menangis Gembira>",[]
negatif,"2026 masih nonton, enggak bosen2 😁","2026 masih nonton, enggak bosen2 <Wajah Menyeringai Dengan Mata Tersenyum>",[]
positif,Ampuni hamba ya allah😭😭😭,Ampuni hamba ya allah<Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
negatif,Tapi ngeri juga si anju kalau isi kosannya hewan hewan begituan wtff 😛,Tapi ngeri juga si anju kalau isi kosannya hewan hewan begituan wtff <Wajah Menjulurkan Lidah>,[]
positif,"sedih sih ini game nya, yang tadinya mau family trip eh malah kena musibah gini, poor ethan 😢😢 mana ethan ngeliat orang tua nya berantem mulu dan berakhir orang tua nya juga di bunbun oleh sikopat 😞","sedih sih ini game nya, yang tadinya mau family trip eh malah kena musibah gini, poor ethan <Wajah Menangis><Wajah Menangis> mana ethan ngeliat orang tua nya berantem mulu dan berakhir orang tua nya juga di bunbun oleh sikopat <Wajah Kecewa>",[]
negatif,Lagu ini ngena banget sama aku sampai ngeluarin air mata😢😢,Lagu ini ngena banget sama aku sampai ngeluarin air mata<Wajah Menangis><Wajah Menangis>,[]
negatif,Cepat sembuh untuk hati yang Sdh hancur❤,Cepat sembuh untuk hati yang Sdh hancur<Hati Merah>,[]
netral,Skotlandia yang bermain untuk😂😂😂😂😂😂😂😂hbuuu Hotel Indonesia,Skotlandia yang bermain untuk<Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira><Wajah Menangis Gembira>hbuuu Hotel Indonesia,[]
negatif,Aku klo msak sesuai mood mskipun udh blanja mingguan.😮,Aku klo msak sesuai mood mskipun udh blanja mingguan.<Wajah Terperangah Terbuka>,[]
negatif,Masyaallah Allah menciptakan raja Ampat untuk di nikmati suasana alamnya bukan untuk di keruk hasil alamnya hy untuk kepentingan personal😢,Masyaallah Allah menciptakan raja Ampat untuk di nikmati suasana alamnya bukan untuk di keruk hasil alamnya hy untuk kepentingan personal<Wajah Menangis>,[]
negatif,Jualan mimpi 🤣🤣🤣,Jualan mimpi <Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal><Tertawa Terpingkal-Pingkal>,[]
negatif,Nostalgia Banget 😊,Nostalgia Banget <Wajah Tersenyum Dengan Mata Tersenyum>,[]
negatif,"Ibu ku dan ayahku berpisah saat umurku 9 tahun dan aku memilih tinggal bersama ibu,dan ayah menikah dengan ibu tiri walaupun sudah menikah lagi tapi ayahku selalu mengirimkan uang saku ku tiap bulanya😊,pada saat umurku beranjak 16thn,ibuku menikah lagi kini aku hanya tinggal sendiri di rumah pamanku, tapi walau ayah dan ibuku  sudah menikah lagi mereka tetap mencintaiku dengan sepenuh hati.❤❤😊","Ibu ku dan ayahku berpisah saat umurku 9 tahun dan aku memilih tinggal bersama ibu,dan ayah menikah dengan ibu tiri walaupun sudah menikah lagi tapi ayahku selalu mengirimkan uang saku ku tiap bulanya<Wajah Tersenyum Dengan Mata Tersenyum>,pada saat umurku beranjak 16thn,ibuku menikah lagi kini aku hanya tinggal sendiri di rumah pamanku, tapi walau ayah dan ibuku  sudah menikah lagi mereka tetap mencintaiku dengan sepenuh hati.<Hati Merah><Hati Merah><Wajah Tersenyum Dengan Mata Tersenyum>",[]
positif,Atun mirip-mirip kayak cewek gaksi kak ?😅,Atun mirip-mirip kayak cewek gaksi kak ?<Wajah Tersenyum Mulut Terbuka Dan Keringat Dingin>,[]
negatif,❤❤❤❤saya suka,<Hati Merah><Hati Merah><Hati Merah><Hati Merah>saya suka,[]
netral,Dulu ada Alm Didi kempot 😁,Dulu ada Alm Didi kempot <Wajah Menyeringai Dengan Mata Tersenyum>,[]
netral,Bang di tunggu review Xiaomi 17tnya 😌,Bang di tunggu review Xiaomi 17tnya <Wajah Lega>,[]
positif,4 tahun berjalan trnyata hanya aku yang berjalan dianya tersesat dimasalalu nya 😢,4 tahun berjalan trnyata hanya aku yang berjalan dianya tersesat dimasalalu nya <Wajah Menangis>,[]
netral,"Dulu slalu nungguin ini,, sampe kerjaan rumah nggak ada yang kelar😂","Dulu slalu nungguin ini,, sampe kerjaan rumah nggak ada yang kelar<Wajah Menangis Gembira>",[]
positif,"Boro2 pengen resepsinya bgni, calonnya aja kaga ada😂","Boro2 pengen resepsinya bgni, calonnya aja kaga ada<Wajah Menangis Gembira>",[]
negatif,Semangat jay....❤❤,Semangat jay....<Hati Merah><Hati Merah>,[]
negatif,Kerenn mbak.Tami...❤❤❤,Kerenn mbak.Tami...<Hati Merah><Hati Merah><Hati Merah>,[]
negatif,ארבל    ❤❤❤.    רחאמעמעח,ארבל    <Hati Merah><Hati Merah><Hati Merah>.    רחאמעמעח,[]
positif,"Aku punya saudara namanya viona,Vania, Violetta,dan aku Vina suatu hari viona sakit kanker otak dan malamnya dia panggil aku dia bilang gini "" kak Vina boleh gak ganti infus viona "" dan aku ke kamar  viona dan besok nya aku panggil dia makan dia gak jawab ternyata aku di tinggal sama viona dan dia sudah bahagia di atas sekarang kita bertiga bukan lagi berapa empat 😭😭😭😭","Aku punya saudara namanya viona,Vania, Violetta,dan aku Vina suatu hari viona sakit kanker otak dan malamnya dia panggil aku dia bilang gini "" kak Vina boleh gak ganti infus viona "" dan aku ke kamar  viona dan besok nya aku panggil dia makan dia gak jawab ternyata aku di tinggal sama viona dan dia sudah bahagia di atas sekarang kita bertiga bukan lagi berapa empat <Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang><Wajah Menangis Kencang>",[]
positif,Sumpah jadi pen nangis 😭😭,Sumpah jadi pen nangis <Wajah Menangis Kencang><Wajah Menangis Kencang>,[]
